Source,InformationFlow,Destination,SourceLayer,DestLayer
Nokia G22 Eco Edition,incident scene images,Khorathidin Ambulance OBE 05,Physical,Physical
Tecno Phantom V Flip,incident command input,Bangkok Emergency Management Center,Physical,Physical
Tecno Phantom V Flip,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Tecno Phantom V Flip,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Tecno Phantom V Flip,decision support information,Khorathidin Ambulance OBE 05,Physical,Physical
Tecno Phantom V Flip,incident scene images,Khorathidin Ambulance OBE 05,Physical,Physical
Tecno Camon 20 Premier AI Edition,incident command input,Bangkok Emergency Management Center,Physical,Physical
Tecno Camon 20 Premier AI Edition,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Tecno Camon 20 Premier AI Edition,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Tecno Camon 20 Premier AI Edition,decision support information,Khorathidin Fire Engine OBE 01,Physical,Physical
Tecno Camon 20 Premier AI Edition,incident scene images,Khorathidin Fire Engine OBE 01,Physical,Physical
Infinix Zero Ultra AI Camera Edition,incident command input,Bangkok Emergency Management Center,Physical,Physical
Infinix Zero Ultra AI Camera Edition,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Infinix Zero Ultra AI Camera Edition,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Infinix Zero Ultra AI Camera Edition,decision support information,Khorathidin Fire Engine OBE 01,Physical,Physical
Infinix Zero Ultra AI Camera Edition,incident scene images,Khorathidin Fire Engine OBE 01,Physical,Physical
Lenovo Legion Y90 Gaming Phone,incident command input,Bangkok Emergency Management Center,Physical,Physical
Lenovo Legion Y90 Gaming Phone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Lenovo Legion Y90 Gaming Phone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Lenovo Legion Y90 Gaming Phone,decision support information,Khorathidin Fire Engine OBE 02,Physical,Physical
Lenovo Legion Y90 Gaming Phone,incident scene images,Khorathidin Fire Engine OBE 02,Physical,Physical
ZTE Axon 50 Ultra AI Camera Flagship,incident command input,Bangkok Emergency Management Center,Physical,Physical
ZTE Axon 50 Ultra AI Camera Flagship,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
ZTE Axon 50 Ultra AI Camera Flagship,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
ZTE Axon 50 Ultra AI Camera Flagship,decision support information,Khorathidin Fire Engine OBE 02,Physical,Physical
ZTE Axon 50 Ultra AI Camera Flagship,incident scene images,Khorathidin Fire Engine OBE 02,Physical,Physical
ZTE Nubia RedMagic 9 Gaming Phone,incident command input,Bangkok Emergency Management Center,Physical,Physical
ZTE Nubia RedMagic 9 Gaming Phone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
ZTE Nubia RedMagic 9 Gaming Phone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
ZTE Nubia RedMagic 9 Gaming Phone,decision support information,Khorathidin Fire Engine OBE 03,Physical,Physical
ZTE Nubia RedMagic 9 Gaming Phone,incident scene images,Khorathidin Fire Engine OBE 03,Physical,Physical
Fairphone 5 Sustainability Edition,incident command input,Bangkok Emergency Management Center,Physical,Physical
Fairphone 5 Sustainability Edition,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Fairphone 5 Sustainability Edition,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Fairphone 5 Sustainability Edition,decision support information,Khorathidin Fire Engine OBE 03,Physical,Physical
Fairphone 5 Sustainability Edition,incident scene images,Khorathidin Fire Engine OBE 03,Physical,Physical
Cat S75 Rugged Smartphone,incident command input,Bangkok Emergency Management Center,Physical,Physical
Cat S75 Rugged Smartphone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Cat S75 Rugged Smartphone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Cat S75 Rugged Smartphone,decision support information,Khorathidin Fire Engine OBE 04,Physical,Physical
Cat S75 Rugged Smartphone,incident scene images,Khorathidin Fire Engine OBE 04,Physical,Physical
TCL Stylus XL Foldable Edition,incident command input,Bangkok Emergency Management Center,Physical,Physical
TCL Stylus XL Foldable Edition,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
TCL Stylus XL Foldable Edition,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
TCL Stylus XL Foldable Edition,decision support information,Khorathidin Fire Engine OBE 04,Physical,Physical
TCL Stylus XL Foldable Edition,incident scene images,Khorathidin Fire Engine OBE 04,Physical,Physical
Alcatel Joy Tab Phone Hybrid,incident command input,Bangkok Emergency Management Center,Physical,Physical
Alcatel Joy Tab Phone Hybrid,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Alcatel Joy Tab Phone Hybrid,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Alcatel Joy Tab Phone Hybrid,decision support information,Khorathidin Fire Engine OBE 5,Physical,Physical
Alcatel Joy Tab Phone Hybrid,incident scene images,Khorathidin Fire Engine OBE 5,Physical,Physical
Meizu Zero Ultra AI Flagship,incident command input,Bangkok Emergency Management Center,Physical,Physical
Meizu Zero Ultra AI Flagship,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Meizu Zero Ultra AI Flagship,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Meizu Zero Ultra AI Flagship,decision support information,Khorathidin Fire Engine OBE 5,Physical,Physical
Meizu Zero Ultra AI Flagship,incident scene images,Khorathidin Fire Engine OBE 5,Physical,Physical
Sharp Aquos R8 Flagship Phone,incident command input,Bangkok Emergency Management Center,Physical,Physical
Sharp Aquos R8 Flagship Phone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Sharp Aquos R8 Flagship Phone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Sharp Aquos R8 Flagship Phone,decision support information,Khorathidin Police Car OBE 1,Physical,Physical
Sharp Aquos R8 Flagship Phone,incident scene images,Khorathidin Police Car OBE 1,Physical,Physical
Panasonic Toughbook FZ-T1 Rugged Smartphone,incident command input,Bangkok Emergency Management Center,Physical,Physical
Panasonic Toughbook FZ-T1 Rugged Smartphone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Panasonic Toughbook FZ-T1 Rugged Smartphone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Panasonic Toughbook FZ-T1 Rugged Smartphone,decision support information,Khorathidin Police Car OBE 1,Physical,Physical
Panasonic Toughbook FZ-T1 Rugged Smartphone,incident scene images,Khorathidin Police Car OBE 1,Physical,Physical
Kyocera DuraForce Ultra Rugged Smartphone,incident command input,Bangkok Emergency Management Center,Physical,Physical
Kyocera DuraForce Ultra Rugged Smartphone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Kyocera DuraForce Ultra Rugged Smartphone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Kyocera DuraForce Ultra Rugged Smartphone,decision support information,Khorathidin Police Car OBE 2,Physical,Physical
Kyocera DuraForce Ultra Rugged Smartphone,incident scene images,Khorathidin Police Car OBE 2,Physical,Physical
Ulefone Armor Titan Rugged Smartphone,incident command input,Bangkok Emergency Management Center,Physical,Physical
Ulefone Armor Titan Rugged Smartphone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Ulefone Armor Titan Rugged Smartphone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Ulefone Armor Titan Rugged Smartphone,decision support information,Khorathidin Police Car OBE 2,Physical,Physical
Ulefone Armor Titan Rugged Smartphone,incident scene images,Khorathidin Police Car OBE 2,Physical,Physical
Vivo iQOO Neo7 Racing Edition,incident command input,Bangkok Emergency Management Center,Physical,Physical
Vivo iQOO Neo7 Racing Edition,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Vivo iQOO Neo7 Racing Edition,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Vivo iQOO Neo7 Racing Edition,decision support information,Khorathidin Police Car OBE 3,Physical,Physical
Vivo iQOO Neo7 Racing Edition,incident scene images,Khorathidin Police Car OBE 3,Physical,Physical
Realme GT Master Explorer Edition,incident command input,Bangkok Emergency Management Center,Physical,Physical
Realme GT Master Explorer Edition,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Realme GT Master Explorer Edition,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Realme GT Master Explorer Edition,decision support information,Khorathidin Police Car OBE 3,Physical,Physical
Realme GT Master Explorer Edition,incident scene images,Khorathidin Police Car OBE 3,Physical,Physical
Xiaomi Black Shark 6 Gaming Phone,incident command input,Bangkok Emergency Management Center,Physical,Physical
Xiaomi Black Shark 6 Gaming Phone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Xiaomi Black Shark 6 Gaming Phone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Xiaomi Black Shark 6 Gaming Phone,decision support information,Khorathidin Police Car OBE 4,Physical,Physical
Xiaomi Black Shark 6 Gaming Phone,incident scene images,Khorathidin Police Car OBE 4,Physical,Physical
Oppo A98 Budget-Friendly AI Phone,incident command input,Bangkok Emergency Management Center,Physical,Physical
Oppo A98 Budget-Friendly AI Phone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Oppo A98 Budget-Friendly AI Phone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Oppo A98 Budget-Friendly AI Phone,decision support information,Khorathidin Police Car OBE 4,Physical,Physical
Oppo A98 Budget-Friendly AI Phone,incident scene images,Khorathidin Police Car OBE 4,Physical,Physical
Samsung Galaxy A25 5G,incident command input,Bangkok Emergency Management Center,Physical,Physical
Samsung Galaxy A25 5G,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Samsung Galaxy A25 5G,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Samsung Galaxy A25 5G,decision support information,Khorathidin Police Car OBE 5,Physical,Physical
Samsung Galaxy A25 5G,incident scene images,Khorathidin Police Car OBE 5,Physical,Physical
Motorola Edge+ Gen3 Flagship Phone,incident command input,Khorathidin Central Emergency Management Center,Physical,Physical
Motorola Edge+ Gen3 Flagship Phone,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Motorola Edge+ Gen3 Flagship Phone,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Motorola Edge+ Gen3 Flagship Phone,decision support information,Khorathidin Police Car OBE 5,Physical,Physical
Motorola Edge+ Gen3 Flagship Phone,incident scene images,Khorathidin Police Car OBE 5,Physical,Physical
Phnom Penh Emergency Management Center,incident command information coordination,Khorathidin Central Emergency Management Center,Physical,Physical
Phnom Penh Emergency Management Center,incident command information coordination,Bangkok Emergency Management Center,Physical,Physical
Samut Prakan Emergency Management Center,incident command information coordination,Khorathidin Central Emergency Management Center,Physical,Physical
Samut Prakan Emergency Management Center,incident command information coordination,Bangkok Emergency Management Center,Physical,Physical
Honor Magic5 Ultimate Edition,personnel location,Khorathidin Ambulance OBE 01,Physical,Physical
Realme GT Neo6 Pro,personnel location,Khorathidin Ambulance OBE 01,Physical,Physical
Realme Narzo 70 Pro+,personnel location,Khorathidin Ambulance OBE 02,Physical,Physical
Sony Xperia 1 VI,personnel location,Khorathidin Ambulance OBE 02,Physical,Physical
Sony Xperia 5 VI Compact Edition,personnel location,Khorathidin Ambulance OBE 03,Physical,Physical
Huawei Mate X5,personnel location,Khorathidin Ambulance OBE 03,Physical,Physical
Huawei P60 Pro+,personnel location,Khorathidin Ambulance OBE 04,Physical,Physical
Nokia X50 Ultra,personnel location,Khorathidin Ambulance OBE 04,Physical,Physical
Nokia G22 Eco Edition,personnel location,Khorathidin Ambulance OBE 05,Physical,Physical
Tecno Phantom V Flip,personnel location,Khorathidin Ambulance OBE 05,Physical,Physical
Tecno Camon 20 Premier AI Edition,personnel location,Khorathidin Fire Engine OBE 01,Physical,Physical
Infinix Zero Ultra AI Camera Edition,personnel location,Khorathidin Fire Engine OBE 01,Physical,Physical
Lenovo Legion Y90 Gaming Phone,personnel location,Khorathidin Fire Engine OBE 02,Physical,Physical
ZTE Axon 50 Ultra AI Camera Flagship,personnel location,Khorathidin Fire Engine OBE 02,Physical,Physical
ZTE Nubia RedMagic 9 Gaming Phone,personnel location,Khorathidin Fire Engine OBE 03,Physical,Physical
Fairphone 5 Sustainability Edition,personnel location,Khorathidin Fire Engine OBE 03,Physical,Physical
Cat S75 Rugged Smartphone,personnel location,Khorathidin Fire Engine OBE 04,Physical,Physical
TCL Stylus XL Foldable Edition,personnel location,Khorathidin Fire Engine OBE 04,Physical,Physical
Alcatel Joy Tab Phone Hybrid,personnel location,Khorathidin Fire Engine OBE 5,Physical,Physical
Meizu Zero Ultra AI Flagship,personnel location,Khorathidin Fire Engine OBE 5,Physical,Physical
Sharp Aquos R8 Flagship Phone,personnel location,Khorathidin Police Car OBE 1,Physical,Physical
Panasonic Toughbook FZ-T1 Rugged Smartphone,personnel location,Khorathidin Police Car OBE 1,Physical,Physical
Kyocera DuraForce Ultra Rugged Smartphone,personnel location,Khorathidin Police Car OBE 2,Physical,Physical
Ulefone Armor Titan Rugged Smartphone,personnel location,Khorathidin Police Car OBE 2,Physical,Physical
Vivo iQOO Neo7 Racing Edition,personnel location,Khorathidin Police Car OBE 3,Physical,Physical
Realme GT Master Explorer Edition,personnel location,Khorathidin Police Car OBE 3,Physical,Physical
Xiaomi Black Shark 6 Gaming Phone,personnel location,Khorathidin Police Car OBE 4,Physical,Physical
